time,step-size,{Cacc1FMU}.Cacc1FMUInstance.accdes,{Cacc2FMU}.Cacc2FMUInstance.accdes,{Cacc3FMU}.Cacc3FMUInstance.accdes,{Cacc4FMU}.Cacc4FMUInstance.accdes,{LeaderPlantFMU}.LeaderPlantFMUInstance.acc,{LeaderPlantFMU}.LeaderPlantFMUInstance.speed,{LeaderPlantFMU}.LeaderPlantFMUInstance.x,{Parameters}.ParametersInstance.C1_weight_1,{Parameters}.ParametersInstance.controllerBandwidth_1,{Parameters}.ParametersInstance.dampingRatio_1,{Parameters}.ParametersInstance.precVehicleLenght_1,{Parameters}.ParametersInstance.targetDistance_1,{PlantFMU}.PlantFMUInstance1.acc,{PlantFMU}.PlantFMUInstance1.speed,{PlantFMU}.PlantFMUInstance1.x,{PlantFMU}.PlantFMUInstance2.acc,{PlantFMU}.PlantFMUInstance2.speed,{PlantFMU}.PlantFMUInstance2.x,{PlantFMU}.PlantFMUInstance3.acc,{PlantFMU}.PlantFMUInstance3.speed,{PlantFMU}.PlantFMUInstance3.x,{PlantFMU}.PlantFMUInstance4.acc,{PlantFMU}.PlantFMUInstance4.speed,{PlantFMU}.PlantFMUInstance4.x
21.250000000000522,0.01,-1.6701573133468628,-1.490533709526062,-1.4104506969451904,-1.5362366437911987,-1.327980055455252,23.858621254020623,640.9705835259969,0.5,0.2,1.0,4.0,15.0,-1.0851252233854494,24.851785106189503,620.9308497705708,-0.8780839389339166,25.767097464206724,597.8221853733522,-0.8700283493861747,26.899029430439217,570.8381727616827,-1.0470571285560784,28.839223765627427,536.1609623342603
21.260000000000524,0.01,-1.6836563348770142,-1.5076481103897095,-1.427291750907898,-1.5520330667495728,-1.3394917388543728,23.845283398873622,641.2091031278758,0.5,0.2,1.0,4.0,15.0,-1.1038758149193282,24.840841585476802,621.1793130434195,-0.8973583458168704,25.758222214352188,598.07981211745,-0.8880375695594999,26.89024114636398,571.1071192519017,-1.0641191764871811,28.82867006451561,536.449301934669
21.270000000000525,0.01,-1.6965234279632568,-1.5242125988006592,-1.443617820739746,-1.5673185586929321,-1.350421135719083,23.831833346604938,641.4474887862578,0.5,0.2,1.0,4.0,15.0,-1.122153052223888,24.829712836460246,621.4276659512032,-0.916208190473548,25.74915628844239,598.3373491523818,-0.9056446234198453,26.88127470761824,571.3759769653582,-1.0807837707199064,28.817947655273137,536.7375351513308
21.280000000000527,0.01,-1.7087793350219727,-1.5402398109436035,-1.459439754486084,-1.5821088552474976,-1.3607904126082562,23.818276827662263,641.6857394079366,0.5,0.2,1.0,4.0,15.0,-1.1399680787412534,24.81840357698714,621.675906665248,-0.9346432618204819,25.73990386913532,598.5947945923497,-0.9228538156910434,26.87213411799221,571.6447441405694,-1.0970459287306902,28.807060548185174,537.0256603172493
21.29000000000053,0.01,-1.7204476594924927,-1.555747628211975,-1.4747681617736816,-1.5964152812957764,-1.3706054788028346,23.804619390377834,641.9238539561145,0.5,0.2,1.0,4.0,15.0,-1.1573064726878812,24.806918465095773,621.9240334038077,-0.952667342106336,25.73046908331212,598.8521465931015,-0.9396715174860554,26.862823326760445,571.9134190558168,-1.112914952949874,28.796012707325968,537.3136758053307
21.30000000000053,0.01,-1.7315329313278198,-1.5707323551177979,-1.4896119832992554,-1.6102454662322998,-1.379898244942979,23.790866424932553,642.1618314486693,0.5,0.2,1.0,4.0,15.0,-1.1741975161449023,24.795262130819,622.172044431554,-0.9702922135466099,25.720856009526358,599.1094033513989,-0.9561020059986323,26.85334622658388,572.1820000285932,-1.1284007649472863,28.78480803906212,537.6015800278005
21.31000000000053,0.01,-1.7420661449432373,-1.5852177143096924,-1.503995418548584,-1.62361478805542,-1.390325517180792,23.77701468790722,642.3996709255282,0.5,0.2,1.0,4.0,15.0,-1.1922743733253427,24.78343066996422,622.4199380281113,-0.9891605537814664,25.711060202580597,599.366563073505,-0.973808818776208,26.84369820235483,572.4504853840851,-1.1451535623377316,28.77344192824004,537.8893714046778
21.320000000000533,0.01,-1.7537026405334473,-1.600859522819519,-1.5195600986480713,-1.6381864547729492,-1.400050909860177,23.763062197189885,642.6373713764694,0.5,0.2,1.0,4.0,15.0,-1.209705046734693,24.771421569408517,622.6677124170018,-1.007440244956121,25.70107860484584,599.6236239041297,-0.9909319822630864,26.833875994986347,572.718873384098,-1.1613258009627763,28.761911128966794,538.1770482926522
21.330000000000535,0.01,-1.7646082639694214,-1.6158115863800049,-1.5344771146774292,-1.652114748954773,-1.4090978640886866,23.749015854649187,642.8749318286199,0.5,0.2,1.0,4.0,15.0,-1.2265182446054015,24.759241446124026,622.9153658565011,-1.0251519072563497,25.690917276492527,599.8805840172685,-1.0075105651622924,26.823885493373076,572.9871623178997,-1.1769575887754318,28.750221577435006,538.4646090762852
21.340000000000536,0.01,-1.7748042345046997,-1.6301097869873047,-1.54876708984375,-1.6654223203659058,-1.4174882175361014,23.73488233557469,643.1123513769893,0.5,0.2,1.0,4.0,15.0,-1.2427408735538399,24.746896055072444,623.162896663741,-1.0423211881466872,25.680581427897618,600.1374416402656,-1.0235711956177782,26.8137317083415,573.2553505261435,-1.1920561047123945,28.73837824095588,538.752052191323
21.350000000000538,0.01,-1.7843154668807983,-1.643772006034851,-1.5624514818191528,-1.678141474723816,-1.4252477958183425,23.720668097002495,643.3496291822339,0.5,0.2,1.0,4.0,15.0,-1.2583632165912784,24.734391375521597,623.4103032159992,-1.0589551890718345,25.670076509731878,600.3941950552238,-1.0391001902630241,26.80341988293421,573.5234364022862,-1.2066383923659596,28.726386382368194,539.0393761263017
21.36000000000054,0.01,-1.7931638956069946,-1.6568070650100708,-1.5755501985549927,-1.690273404121399,-1.4323903419852513,23.706379375880918,643.5867644684897,0.5,0.2,1.0,4.0,15.0,-1.273406243457806,24.721733317665755,623.6575839500166,-1.0750462342886364,25.659407876775393,600.6508425983122,-1.0541270162540344,26.792955197960957,573.791418391899,-1.2207133549800182,28.714251173215153,539.3265794219175
21.37000000000054,0.01,-1.8013640642166138,-1.669232964515686,-1.5880649089813232,-1.7018406391143799,-1.438939753981092,23.69202220484503,643.8237565212427,0.5,0.2,1.0,4.0,15.0,-1.2878650909991025,24.70892769227177,623.904737361141,-1.09061887105299,25.6485808154059,600.9073826588882,-1.0686460553013384,26.782342727659437,574.0592949918201,-1.2342799571209975,28.701977684977624,539.6136606700866
21.380000000000543,0.01,-1.8089414834976196,-1.6810617446899414,-1.600014328956604,-1.7128537893295288,-1.4449163558375944,23.677602411215133,644.0606046852675,0.5,0.2,1.0,4.0,15.0,-1.3017478446263462,24.695980229347487,624.1517620024518,-1.1056822359449365,25.63760052227902,601.1638136786904,-1.0826688436325753,26.771587467143668,574.327064749241,-1.2473516350792235,28.689570915064092,539.9006185130949
21.390000000000544,0.01,-1.8159123659133911,-1.6923011541366577,-1.6114248037338257,-1.723326563835144,-1.450339969928245,23.66312562365514,644.2973083626135,0.5,0.2,1.0,4.0,15.0,-1.3150854482014844,24.682896585970106,624.3986564839142,-1.12023343300712,25.626472104009625,601.4201341509988,-1.0962112780300863,26.760694333045297,574.5947262608956,-1.25993777835869,28.677035769558994,540.1874516427174
21.400000000000546,0.01,-1.8223029375076294,-1.7029772996902466,-1.6222950220108032,-1.733277678489685,-1.4552336442348464,23.648597279007383,644.5338670106464,0.5,0.2,1.0,4.0,15.0,-1.3278654188072772,24.66968230920569,624.6454194715129,-1.1342856853736751,25.615200593767913,601.6763426197975,-1.109264194722426,26.749668144612826,574.8622781722436,-1.2720507489212098,28.664377071383665,540.4741587993701
21.410000000000547,0.01,-1.8281301259994507,-1.7131006717681885,-1.632646083831787,-1.7427146434783936,-1.4523264166168925,23.634059270488237,644.7702802736095,0.5,0.2,1.0,4.0,15.0,-1.3328186955966714,24.656379526676535,624.8920498198676,-1.140563967167787,25.603827599044916,601.9324378124967,-1.114575307541168,26.73855031109112,575.1297193100464,-1.276406869147668,28.65163621109215,540.7607389047649
21.42000000000055,0.01,-1.826124906539917,-1.715400218963623,-1.635201334953308,-1.7443759441375732,-1.4492166538217366,23.619551342531178,645.0065483055039,0.5,0.2,1.0,4.0,15.0,-1.3375356719673928,24.64302830560588,625.1385468961196,-1.1466548038975957,25.592392671708783,602.1884189638686,-1.1197141387288148,26.727380168337657,575.3970490063924,-1.2805973835308886,28.638852526034416,541.0471913858407
21.43000000000055,0.01,-1.8238884210586548,-1.7174639701843262,-1.6375601291656494,-1.7458431720733643,-1.4459139086771773,23.605075478909818,645.2426714171157,0.5,0.2,1.0,4.0,15.0,-1.3419246660972428,24.62963032437855,625.3849102175157,-1.152457180662536,25.58089701163546,602.4442854538094,-1.1245848332270882,26.716158666895055,575.6642667359881,-1.284519770855779,28.626026796599895,541.3335158108107
21.440000000000552,0.01,-1.8214244842529297,-1.7192564010620117,-1.6396710872650146,-1.747074842453003,-1.442430149928711,23.590633570090805,645.4786499385958,0.5,0.2,1.0,4.0,15.0,-1.345923348050761,24.61619051905703,625.6311393472738,-1.1579266017380416,25.56934507187519,602.7000367033984,-1.1291444976202127,26.704890099163073,575.9313720130571,-1.288142216927245,28.613163435066305,541.6197117881302
21.450000000000554,0.01,-1.8187538385391235,-1.7207485437393188,-1.6415224075317383,-1.7480541467666626,-1.4387635104435876,23.57622740847434,645.7144842185278,0.5,0.2,1.0,4.0,15.0,-1.3495640510543163,24.60271244100059,625.8772338850628,-1.1631006486758304,25.557739912492348,602.955672165197,-1.133423753396637,26.693577304032043,576.1983643811919,-1.2914806061952024,28.60026526062138,541.9057789556365
21.460000000000555,0.01,-1.815868854522705,-1.721960186958313,-1.643125295639038,-1.7488000392913818,-1.4349382527620207,23.561858709398194,645.9501746230168,0.5,0.2,1.0,4.0,15.0,-1.3528800693110306,24.58919956307078,626.1231934655638,-1.1679726858330413,25.546084510123276,603.2111913219062,-1.1374284155977819,26.682223050882694,576.4652434119987,-1.2945452105919522,28.587335029482144,542.1917169790241
21.470000000000557,0.01,-1.812793254852295,-1.7229182720184326,-1.6444964408874512,-1.749322533607483,-1.4309473797408965,23.54752908735921,646.1857215348209,0.5,0.2,1.0,4.0,15.0,-1.355845332324854,24.575655243206754,626.3690177576216,-1.1725480031127253,25.534381797761245,603.4665936858514,-1.141165899579335,26.670830053116614,576.7320087045106,-1.2973443478912126,28.574375441198352,542.4775255512836
21.480000000000558,0.01,-1.8095293045043945,-1.7236034870147705,-1.6456273794174194,-1.749626636505127,-1.426814572614852,23.533240086966206,646.4211253524877,0.5,0.2,1.0,4.0,15.0,-1.358494037664115,24.56208279503697,626.6147064634739,-1.17685254184938,25.52263465974184,603.7218787983974,-1.1446413367444237,26.659400962379525,576.9986598845968,-1.2998833284547167,28.561389128566223,542.7632043920577
21.49000000000056,0.01,-1.806093454360962,-1.7240465879440308,-1.646551489830017,-1.7497206926345825,-1.4225363874035084,23.5189931588802,646.6563864895348,0.5,0.2,1.0,4.0,15.0,-1.3608320467328479,24.548485434945817,626.8602593179338,-1.1808717484931888,25.510845891758926,603.977046229278,-1.1478597837834799,26.647938365544494,577.2651966042953,-1.3021739420027114,28.548378664701858,543.0487532469964
21.50000000000056,0.01,-1.8024872541427612,-1.7242504358291626,-1.6472522020339966,-1.7496113777160645,-1.4181246333929278,23.50478968164676,646.8915053736388,0.5,0.2,1.0,4.0,15.0,-1.3628516650627915,24.534866296529554,627.1056760876284,-1.184619815104753,25.499018255225668,604.232095576079,-1.1508293196997725,26.636444798563033,577.5316185412968,-1.304211260791135,28.535346552255746,543.3341718871552
21.510000000000563,0.01,-1.7987223863601685,-1.724215030670166,-1.6477456092834473,-1.7493057250976562,-1.4263385687086607,23.490566821399494,647.1264822124512,0.5,0.2,1.0,4.0,15.0,-1.3773152328710536,24.52116430321046,627.3509563367425,-1.2008544361517297,25.487090300553294,604.487026230178,-1.1663091092618587,26.624858582311376,577.7979251647978,-1.3187561302172437,28.522231090441508,543.6194598749022
21.520000000000564,0.01,-1.8075571060180664,-1.7366994619369507,-1.660792589187622,-1.7615629434585571,-1.4339691424614849,23.4762647512145,647.3613164226397,0.5,0.2,1.0,4.0,15.0,-1.391027002004375,24.50732139134256,627.5960988560461,-1.2163645373997019,25.475003605937488,604.7418368058918,-1.1810855099167985,26.613121072255403,578.0641151647036,-1.332612384983002,28.508973616386236,543.9046159930114
21.530000000000566,0.01,-1.8157817125320435,-1.7485066652297974,-1.6731780767440796,-1.77317476272583,-1.4410421284247705,23.46188919183865,647.596007240832,0.5,0.2,1.0,4.0,15.0,-1.4041753601370186,24.493346332204382,627.8411022921778,-1.2313400995544803,25.462766576347722,604.9965257699439,-1.1953572947780482,26.601240519970794,578.3301870817495,-1.3459470534170341,28.49558260678784,544.189638877042
21.540000000000568,0.01,-1.823430061340332,-1.7597382068634033,-1.6850154399871826,-1.7842493057250977,-1.4475669603299988,23.447445667709218,647.8305539598873,0.5,0.2,1.0,4.0,15.0,-1.4168494112162817,24.479241915246945,628.0859653270494,-1.2458869451381849,25.450381678547544,605.2510916206372,-1.2092055967424973,26.589219065517636,578.5961394852185,-1.358875263997496,28.48205997212809,544.4745271892998
21.55000000000057,0.01,-1.830500841140747,-1.7704503536224365,-1.6963562965393066,-1.7948368787765503,-1.4535708663802365,23.432939527348466,648.0649559270211,0.5,0.2,1.0,4.0,15.0,-1.4290237976225737,24.46501316292727,628.3306866922012,-1.259957211502697,25.437853642179828,605.5055329029709,-1.2226183245926732,26.577061234926315,578.8619709887436,-1.3713588707085023,28.468410192460045,544.7592796359615
21.56000000000057,0.01,-1.837030291557312,-1.780635118484497,-1.7071963548660278,-1.804937720298767,-1.459062894115437,23.41837593165284,648.2992125419983,0.5,0.2,1.0,4.0,15.0,-1.4407074309151247,24.45066503459989,628.5752651691195,-1.2735572399879873,25.425187143123033,605.7598482090692,-1.235583522252002,26.56477146864458,579.1276802508559,-1.3834043133158354,28.454637686466704,545.0438949677728
21.570000000000572,0.01,-1.843021273612976,-1.7903063297271729,-1.7175391912460327,-1.8145571947097778,-1.464060782007421,23.403759870748242,648.5333232553512,0.5,0.2,1.0,4.0,15.0,-1.4519058251634969,24.436202421060074,628.819699588577,-1.2867090680389839,25.41238677865367,606.0140361773315,-1.2481165323643086,26.55235413607883,579.3932659741021,-1.3950208093159067,28.440746787352225,545.3283719791878
21.580000000000574,0.01,-1.8484934568405151,-1.7994743585586548,-1.7274036407470703,-1.8237096071243286,-1.4685892239062754,23.389096167678375,648.7672875666565,0.5,0.2,1.0,4.0,15.0,-1.462625882064689,24.421630133361834,629.0639888298283,-1.299411903199392,25.399457065431182,606.26809549173,-1.260229356023446,26.539813533736588,579.6587269043363,-1.4062157840933671,28.426741753808596,545.6127095076187
21.590000000000575,0.01,-1.853471040725708,-1.8081560134887695,-1.7368066310882568,-1.832411766052246,-1.4726640538109192,23.374389475602936,649.0011050228504,0.5,0.2,1.0,4.0,15.0,-1.4728860420567877,24.406952917501386,629.3081318199024,-1.3116812469825192,25.38640245562817,606.5220248810779,-1.271918648192613,26.527153880875122,579.9240618300198,-1.4170008311183362,28.412626775209002,545.8969064327138
21.600000000000577,0.01,-1.8579699993133545,-1.8163678646087646,-1.7457557916641235,-1.8406705856323242,-1.4762937263596132,23.359644282773623,649.2347752165961,0.5,0.2,1.0,4.0,15.0,-1.4826741649508304,24.39217543078683,629.5521275328784,-1.3235100993086015,25.37322731910816,606.7758231183176,-1.2831956237050204,26.514379331924562,580.1892695814986,-1.4273734710019856,28.398405959868562,546.180961675632
21.61000000000058,0.01,-1.861999273300171,-1.8241057395935059,-1.7542589902877808,-1.848496437072754,-1.479639588151606,23.34486420090794,649.4682977820025,0.5,0.2,1.0,4.0,15.0,-1.49214522972562,24.37730154151994,629.7959749864312,-1.3350487859144746,25.35993523734999,607.0294890171251,-1.294205986615691,26.50149323979595,580.4543490275859,-1.4374832880644703,28.38408262298003,546.4648741956067
21.62000000000058,0.01,-1.865720272064209,-1.8315304517745972,-1.7624690532684326,-1.856041431427002,-1.4825303869466027,23.330052938260977,649.7016723876284,0.5,0.2,1.0,4.0,15.0,-1.5011320049641326,24.362335295874935,630.0396732356128,-1.3461321889413635,25.346529974848234,607.283021425706,-1.3047826177369555,26.488499145756176,580.719299069405,-1.4471634486581033,28.369660265472543,546.7486429837757
21.63000000000058,0.01,-1.868963599205017,-1.838471531867981,-1.7702172994613647,-1.8631396293640137,-1.4849974382242372,23.315214895889056,649.9348987437752,0.5,0.2,1.0,4.0,15.0,-1.5096450240284656,24.347281511798343,630.2832213811553,-1.3567768909890205,25.333016077449194,607.5364192351617,-1.3149355581725954,26.475401366967596,580.9841186487206,-1.4564296110674244,28.35514316803032,547.0322670715319
21.640000000000583,0.01,-1.8717577457427979,-1.8449506759643555,-1.7775291204452515,-1.8698080778121948,-1.4870449444661187,23.300354303400628,650.1679766038966,0.5,0.2,1.0,4.0,15.0,-1.5176930248912948,24.332144848371772,630.5266185708931,-1.3669678057045476,25.319397922288847,607.7896813809683,-1.3246727072548825,26.46220406718501,581.2488067494139,-1.4652790833509381,28.340535441849987,547.3157455319333
21.650000000000585,0.01,-1.8741073608398438,-1.8509711027145386,-1.7843977212905884,-1.8760548830032349,-1.488692009452388,23.285475242216062,650.4009057630105,0.5,0.2,1.0,4.0,15.0,-1.5252859719971705,24.31692991858977,630.7698639991729,-1.376743179979406,25.305679872698605,608.0428068424262,-1.3340017096410415,26.448911370480197,581.513362396966,-1.4737250823205144,28.325841167495376,547.5990774791784
21.660000000000586,0.01,-1.8760327100753784,-1.856552004814148,-1.7908542156219482,-1.8818904161453247,-1.4899575483840786,23.270581642816637,650.6336860561747,0.5,0.2,1.0,4.0,15.0,-1.5324278439798402,24.301641246007225,631.012956906008,-1.386088130364538,25.291866186064233,608.2957946419192,-1.342936799359347,26.435527323251588,581.7777846576636,-1.481775296433331,28.31106434381488,547.8822620678413
21.670000000000588,0.01,-1.8775521516799927,-1.8617019653320312,-1.7968956232070923,-1.8873357772827148,-1.4908482266635503,23.25567728330409,650.866317356997,0.5,0.2,1.0,4.0,15.0,-1.539140639780995,24.286283284018744,631.2558965762856,-1.3950173489863678,25.277961063036212,608.5486438441577,-1.3514721507140983,26.422055893805897,582.0420726379241,-1.4894363737085912,28.29620889392398,548.1652984921001
21.68000000000059,0.01,-1.878673791885376,-1.866435170173645,-1.8025352954864502,-1.8923884630203247,-1.4913824390140247,23.240765804164287,651.0987995761828,0.5,0.2,1.0,4.0,15.0,-1.545403152905941,24.270860382880773,631.4986823389588,-1.4035464532267417,25.263968628254073,608.8013535554376,-1.35962109435634,26.408500979895486,582.3062254834764,-1.4967109599120931,28.281278665222025,548.44818598502
21.69000000000059,0.01,-1.8794138431549072,-1.8707526922225952,-1.8077925443649292,-1.8970650434494019,-1.4915732725057746,23.22585070438504,651.3311326601242,0.5,0.2,1.0,4.0,15.0,-1.5512499570272753,24.255376835860815,631.7413135661836,-1.4116595496414137,25.249892917574282,609.0539229229054,-1.3673924953928662,26.394866407345905,582.5702423786645,-1.5036241266786077,28.266277438161428,548.730923817744
21.700000000000593,0.01,-1.8797922134399414,-1.8746731281280518,-1.8126643896102905,-1.901374340057373,-1.4916450339748444,23.21093487812131,651.5633165883846,0.5,0.2,1.0,4.0,15.0,-1.5568921885696103,24.23983637054929,631.9837896713914,-1.419604438170761,25.23573744888159,609.3063511326432,-1.375001355243539,26.381155457998513,582.834122544585,-1.5103758862423595,28.251208433869788,549.0135112976495
21.710000000000594,0.01,-1.8800238370895386,-1.8784219026565552,-1.8173829317092896,-1.9055421352386475,-1.4916761531386553,23.196018284444808,651.7953513544129,0.5,0.2,1.0,4.0,15.0,-1.562411733014399,24.224239838030773,632.2261100905346,-1.4274238986346013,25.22150283794352,609.5586373910486,-1.3825231678389711,26.36736853726609,583.0978652203723,-1.5170450891152651,28.23607200887203,549.2959477496487
21.720000000000596,0.01,-1.8801960945129395,-1.8820720911026,-1.8220124244689941,-1.9096410274505615,-1.4917245313631144,23.18110128335198,652.0272369525919,0.5,0.2,1.0,4.0,15.0,-1.567847903511008,24.20858854519975,632.4682742699027,-1.4352039182324308,25.207190209883304,609.8107809127482,-1.3900120517051342,26.353506534916402,583.3614696512032,-1.5236867756992523,28.220869001877656,549.5782325041814
21.730000000000597,0.01,-1.8803608417510986,-1.8856767416000366,-1.8266260623931885,-1.9137258529663086,-1.4917901491226693,23.166183703366084,652.2589733779853,0.5,0.2,1.0,4.0,15.0,-1.5731980928823635,24.192883254765654,632.7102816658236,-1.4429209435034114,25.19280011566455,610.062780920363,-1.3974671225117448,26.339569791504804,583.6249350880114,-1.5303067984590426,28.205599704406392,549.8603648969274
21.7400000000006,0.01,-1.880521535873413,-1.8892327547073364,-1.8312100172042847,-1.9177956581115723,-1.4918756264861586,23.151265381236794,652.490560623973,0.5,0.2,1.0,4.0,15.0,-1.5784940241716314,24.177124736398817,632.9521317421897,-1.450580098819712,25.178333124081572,610.314636642142,-1.4048885313572113,26.325558657280286,583.8882607851967,-1.5368854850472133,28.190264396673722,550.1423442664586
21.7500000000006,0.01,-1.880683183670044,-1.8927538394927979,-1.835768699645996,-1.921857237815857,-1.491973074050665,23.136346155830573,652.7219986823227,0.5,0.2,1.0,4.0,15.0,-1.5837051407121634,24.161313713476076,633.1938239703285,-1.4581842380962016,25.163789794776985,610.5663473119043,-1.412283156687599,26.311473471409105,584.1514460005152,-1.5434493164566319,28.17486337473981,550.424169954138
21.760000000000602,0.01,-1.8808344602584839,-1.8962260484695435,-1.8402998447418213,-1.9259074926376343,-1.4920850374975232,23.121425877364914,652.9532875432579,0.5,0.2,1.0,4.0,15.0,-1.5888455366815057,24.145450921965658,633.4353578289097,-1.465732351193204,25.14917068984706,610.8179121690969,-1.4196366164445204,26.2973145680015,584.4144899951234,-1.54997747229937,28.159396910725008,550.7058413041838
21.770000000000604,0.01,-1.8809771537780762,-1.899658203125,-1.8448028564453125,-1.9299381971359253,-1.4922110806755318,23.106504401187646,653.1844271955207,0.5,0.2,1.0,4.0,15.0,-1.5939144720877254,24.129537079594133,633.6767328038259,-1.473224115242587,25.134476367806442,611.0693304587389,-1.426955591482048,26.28308229335253,584.6773920335951,-1.556478347600002,28.14386529153904,550.9873576636209
21.780000000000605,0.01,-1.8811167478561401,-1.9030444622039795,-1.8492789268493652,-1.933954119682312,-1.4923546918215924,23.091581590699793,653.4154176264361,0.5,0.2,1.0,4.0,15.0,-1.5989113186610888,24.11357289920767,633.9179483881438,-1.4806686301046816,25.119707397641726,611.3206014314884,-1.4342390751833975,26.268776992538008,584.940151383939,-1.5629503442407107,28.128268798817068,551.268718382293
21.790000000000607,0.01,-1.881253957748413,-1.9063917398452759,-1.8537328243255615,-1.9379576444625854,-1.4925032460633694,23.07665730818299,653.64625882198,0.5,0.2,1.0,4.0,15.0,-1.6038479728093968,24.09755909238805,634.1590040820261,-1.4880393772924039,25.104864329050105,611.5717243436318,-1.4414955835329997,26.25439901830687,585.2027673176364,-1.5693934291516256,28.112607719397978,551.5499228129049
21.80000000000061,0.01,-1.8813738822937012,-1.9096965789794922,-1.8581472635269165,-1.9419440031051636,-1.4926717637726605,23.061731434267806,653.8769507668293,0.5,0.2,1.0,4.0,15.0,-1.60869639936308,24.081496342786608,634.39989939266,-1.4953697315177794,25.089947745013653,611.822698457101,-1.448709244600841,26.239948713029655,585.4652391096731,-1.5758149232954264,28.09688234463929,551.8309703110283
21.81000000000061,0.01,-1.8814960718154907,-1.9129527807235718,-1.862542986869812,-1.945917010307312,-1.4921131913278654,23.046807636065246,654.1074934582879,0.5,0.2,1.0,4.0,15.0,-1.6127563113731849,24.065389146721706,634.6406338479848,-1.5018969996475056,25.074961990323587,612.0735230533472,-1.4551486878628133,26.22543022162431,585.7275660523637,-1.5814546022549434,28.08109674162405,552.1118602489673
21.82000000000061,0.01,-1.8808715343475342,-1.9154390096664429,-1.8661669492721558,-1.9491335153579712,-1.4916554002143907,23.031888905142043,654.3378869378555,0.5,0.2,1.0,4.0,15.0,-1.616826508691356,24.049241282703726,634.8812070282278,-1.5084650341744996,25.059910744910972,612.3241974648432,-1.4616433055795015,26.210847009491584,585.9897474869796,-1.5871768246612346,28.065254325839945,552.3925920472823
21.830000000000613,0.01,-1.880329966545105,-1.9179631471633911,-1.8698586225509644,-1.9524210691452026,-1.491307000851812,23.01697417508531,654.5681312508525,0.5,0.2,1.0,4.0,15.0,-1.6209241572940531,24.033052395036016,635.1216185242329,-1.5150530604131076,25.04479353242918,612.5747210336102,-1.468193922868232,26.196198390528195,586.2517827621188,-1.5929486274583093,28.049354313625095,552.6731651331061
21.840000000000614,0.01,-1.8798797130584717,-1.9205427169799805,-1.8736059665679932,-1.9557911157608032,-1.491059714657294,23.002062411982948,654.7982264320825,0.5,0.2,1.0,4.0,15.0,-1.625042657694967,24.01682249092038,635.3618679264182,-1.5216772803888794,25.029610271797576,612.8250931002045,-1.474793219623887,26.18148407349825,586.5136712229255,-1.5987675208199035,28.033396360616265,552.953578929521
21.850000000000616,0.01,-1.8795104026794434,-1.9231698513031006,-1.877416968345642,-1.959228515625,-1.4909139233597393,22.987152624785054,655.0281725062235,0.5,0.2,1.0,4.0,15.0,-1.6291651414501636,24.00055143391152,635.6019548239475,-1.5283153961883382,25.0143607344777,613.0753130029971,-1.4814195885585164,26.166703615195733,586.775412210212,-1.6046364874631123,28.0173799731355,553.2338328546623
21.860000000000618,0.01,-1.8792227506637573,-1.9258387088775635,-1.8812758922576904,-1.962729573249817,-1.4908555892329396,22.9722438550375,655.2579694882178,0.5,0.2,1.0,4.0,15.0,-1.6332958591551943,23.984239102864844,635.8418788046921,-1.53497021310724,24.999044716232785,613.3253800781977,-1.4881002232195137,26.151856620577355,587.037005060575,-1.610550080874471,28.00130466476332,553.5139263217237
21.87000000000062,0.01,-1.879008173942566,-1.9285380840301514,-1.8851823806762695,-1.9662952423095703,-1.4907714774284395,22.957335626285793,655.4876173850797,0.5,0.2,1.0,4.0,15.0,-1.637322731163372,23.967885824049347,636.0816394567782,-1.5415274943036164,24.983662465921878,613.5752936614681,-1.4946959131295299,26.136943118656767,587.298449107991,-1.6163934828612578,27.985170409370465,553.7938587405896
21.88000000000062,0.01,-1.8787535429000854,-1.931158423423767,-1.8890206813812256,-1.9698020219802856,-1.4906020771088635,22.94242865919088,655.7171162053801,0.5,0.2,1.0,4.0,15.0,-1.6411876442115865,23.951493091594298,636.3212363777635,-1.5479317770653347,24.968215411784374,613.8250530971872,-1.5011566225494455,26.121964339328255,587.5597436931253,-1.622116763980622,27.968978365794747,554.0736295271353
21.890000000000622,0.01,-1.8783926963806152,-1.9336445331573486,-1.8927319049835205,-1.9731931686401367,-1.490355120315874,22.92752379180191,655.9464659659388,0.5,0.2,1.0,4.0,15.0,-1.6449056156071717,23.935062483380918,636.5606691809154,-1.554182705495201,24.95270506649703,614.0746577448057,-1.5074851576614596,26.10692159290932,587.8208881696798,-1.627701679485639,27.952729756210502,554.3532381095192
21.900000000000624,0.01,-1.877938151359558,-1.9360004663467407,-1.8963223695755005,-1.976477026939392,-1.4900253735278333,22.912621822576337,656.175666691769,0.5,0.2,1.0,4.0,15.0,-1.6484496799767105,23.918595531134976,636.79993749513,-1.5602841029067698,24.93713292680376,614.3241069788708,-1.5136848977356523,26.091816174972898,588.0818819044231,-1.6331722528529924,27.93642581327461,554.6326839282195
21.910000000000625,0.01,-1.8773856163024902,-1.9382166862487793,-1.8997912406921387,-1.9796497821807861,-1.4902709231630804,22.897720286141013,656.4047184040194,0.5,0.2,1.0,4.0,15.0,-1.6525034778239869,23.902090543069388,637.0390409530114,-1.5668992962583426,24.92149724546294,614.573400177155,-1.5204157387927408,26.07664613923197,588.3427242653668,-1.6391801801768664,27.920064512078053,554.9119664242218
